STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-05-08 02:53,FM-15,SCT:04 9 BKN:07 12 OVC:08 43,10.00,,57,13.9,57,13.9,57,13.9,100,3,020,,29.88,,,29.97,,29.97,,,,,,,,,,0505,1906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-05-08 03:27,FM-16,SCT:04 12 BKN:07 40 OVC:08 70,10.00,,57,13.9,56,13.6,56,13.3,96,6,300,,29.87,,,,,29.96,,,,,,,,,,0505,1906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-05-08 03:53,FM-15,FEW:02 9 SCT:04 22 OVC:08 70,10.00,,57,13.9,56,13.3,55,12.8,93,5,300,,29.87,8,,29.96,,29.96,,,,,,,,,,0505,1906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-05-08 04:28,FM-16,SCT:04 12 BKN:07 22 OVC:08 60,10.00,,58,14.4,56,13.5,55,12.8,90,10,300,,29.88,,,,,29.97,,,,,,,,,,0505,1906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-05-08 04:53,FM-15,SCT:04 12 BKN:07 20 OVC:08 60,10.00,,58,14.4,56,13.5,55,12.8,90,9,280,,29.88,,,29.97,,29.97,,,,,,,,,,0505,1906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-05-08 05:51,FM-16,SCT:04 12 SCT:04 22 BKN:07 40,10.00,,57,14.0,55,13.0,54,12.0,88,3,290,,29.87,,,,,29.96,,,,,,,,,,0505,1906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-05-08 05:53,FM-15,SCT:04 12 SCT:04 22 BKN:07 40,10.00,,58,14.4,55,12.6,52,11.1,81,3,300,,29.87,,,29.96,,29.96,,,,,,,,,,0505,1906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-05-08 06:53,FM-15,SCT:04 12 SCT:04 45 BKN:07 65,10.00,,59,15.0,55,12.9,52,11.1,78,3,240,,29.87,6,,29.96,,29.96,,,,,,,,,,0505,1906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-05-08 07:53,FM-15,FEW:02 12 BKN:07 38 BKN:07 45,10.00,,59,15.0,56,13.2,53,11.7,81,5,250,,29.87,,,29.96,,29.96,,,,,,,,,,0505,1906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-05-08 08:53,FM-15,SCT:04 22 BKN:07 40 BKN:07 60,10.00,,61,16.1,57,13.6,53,11.7,75,7,290,,29.88,,,29.97,,29.97,,,,,,,,,,0505,1906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-05-08 09:53,FM-15,SCT:04 14 SCT:04 20 BKN:07 55,10.00,,62,16.7,57,13.9,53,11.7,73,10,280,,29.89,3,,29.98,,29.98,,,,,,,,,,0505,1906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-05-08 10:53,FM-15,SCT:04 14 BKN:07 34 BKN:07 55,10.00,,62,16.7,56,13.6,52,11.1,70,9,280,,29.89,,,29.99,,29.98,,,,,,,,,,0505,1906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-05-08 11:53,FM-15,SCT:04 14 BKN:07 34 BKN:07 55,10.00,,63,17.2,57,14.1,53,11.7,70,8,260,,29.88,,,29.97,,29.97,,,,,,,,,,0505,1906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-05-08 12:53,FM-15,FEW:02 20 OVC:08 50,10.00,,64,17.8,57,14.1,52,11.1,65,7,260,,29.87,8,,29.97,,29.96,,,,,,,,,,0505,1906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-05-08 13:53,FM-15,FEW:02 20 BKN:07 55,10.00,,67,19.4,59,14.8,52,11.1,59,13,280,,29.88,,,29.97,,29.97,,,,,,,,,,0505,1906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-05-08 14:53,FM-15,FEW:02 24 SCT:04 50,10.00,,66,18.9,58,14.5,52,11.1,61,14,270,,29.87,,,29.96,,29.96,,,,,,,,,,0505,1906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-05-08 15:53,FM-15,FEW:02 24 FEW:02 50,10.00,,65,18.3,57,14.0,51,10.6,61,15,280,,29.86,8,,29.96,,29.95,,,,,,,,,,0505,1906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-05-08 16:53,FM-15,FEW:02 24 FEW:02 50,10.00,,65,18.3,57,14.0,51,10.6,61,14,270,,29.86,,,29.95,,29.95,,,,,,,,,,0504,1907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-05-08 17:53,FM-15,FEW:02 22 FEW:02 55,10.00,,62,16.7,55,13.0,50,10.0,65,15,280,,29.87,,,29.96,,29.96,,,,,,,,,,0504,1907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-05-08 18:53,FM-15,FEW:02 22 FEW:02 55,10.00,,59,15.0,54,12.3,50,10.0,72,11,280,,29.88,3,,29.97,,29.97,,,,,,,,,,0504,1907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-05-08 19:53,FM-15,FEW:02 24,10.00,,58,14.4,54,12.1,50,10.0,75,15,280,,29.89,,,29.98,,29.98,,,,,,,,,,0504,1907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-05-08 20:25,FM-16,BKN:07 14,10.00,,57,13.9,53,11.8,50,10.0,78,14,290,,29.90,,,,,29.99,,,,,,,,,,0504,1907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-05-08 20:53,FM-15,BKN:07 14,10.00,,57,13.9,53,11.8,50,10.0,78,9,300,,29.91,,,30.00,,30.00,,,,,,,,,,0504,1907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-05-08 21:53,FM-15,OVC:08 11,10.00,,57,13.9,53,11.8,50,10.0,78,9,260,,29.91,1,,30.00,,30.00,,,,,,,,,,0504,1907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-05-08 22:53,FM-15,OVC:08 10,10.00,,57,13.9,53,11.8,50,10.0,78,8,280,,29.90,,,29.99,,29.99,,,,,,,,,,0504,1907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-05-08 23:53,FM-15,OVC:08 11,10.00,,56,13.3,53,11.6,50,10.0,81,10,280,,29.91,,,30.00,,30.00,67,56,61,2.0,,,,4,0,0504,1907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-05-08 23:59,SOD,,,,,,,,,,,,,,,,,,,,67,56,61,2.0,,,,4,0,0504,1907,,,,,29.87,,8.9,20,280,17,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-05-09 00:46,FM-16,OVC:08 8,10.00,,55,12.8,52,11.3,50,10.0,83,11,250,,29.90,,,,,29.99,,,,,,,,,,0504,1907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-05-09 00:53,FM-15,OVC:08 9,10.00,,55,12.8,52,11.3,50,10.0,83,10,250,,29.90,7,,29.99,,29.99,,,,,,,,,,0504,1907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-05-09 01:51,FM-16,OVC:08 10,10.00,,55,13.0,51,10.8,48,9.0,77,10,250,,29.90,,,,,29.99,,,,,,,,,,0504,1907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-05-09 01:53,FM-15,OVC:08 10,10.00,,55,12.8,52,11.0,49,9.4,80,10,250,,29.90,,,29.99,,29.99,,,,,,,,,,0504,1907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-05-09 02:53,FM-15,OVC:08 12,10.00,,55,12.8,51,10.8,48,8.9,77,13,260,,29.89,,,29.98,,29.98,,,,,,,,,,0504,1907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-05-09 03:53,FM-15,OVC:08 14,10.00,,55,12.8,52,11.0,49,9.4,80,11,250,,29.88,8,,29.97,,29.97,,,,,,,,,,0504,1907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-05-09 04:53,FM-15,OVC:08 12,7.00,,55,12.8,51,10.8,48,8.9,77,10,260,,29.88,,,29.97,,29.97,,,,,,,,,,0504,1907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-05-09 05:53,FM-15,OVC:08 12,7.00,,55,12.8,51,10.8,48,8.9,77,8,240,,29.89,,,29.99,,29.98,,,,,,,,,,0504,1907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-05-09 06:53,FM-15,OVC:08 12,10.00,,55,12.8,51,10.8,48,8.9,77,9,240,,29.90,3,,29.99,,29.99,,,,,,,,,,0504,1907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-05-09 07:51,FM-16,OVC:08 16,10.00,,57,14.0,52,11.3,48,9.0,72,7,250,,29.90,,,,,29.99,,,,,,,,,,0504,1907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-05-09 07:53,FM-15,OVC:08 16,10.00,,57,13.9,53,11.5,49,9.4,74,7,260,,29.90,,,29.99,,29.99,,,,,,,,,,0504,1907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-05-09 08:53,FM-15,OVC:08 15,10.00,,58,14.4,53,11.5,48,8.9,70,7,250,,29.91,,,30.00,,30.00,,,,,,,,,,0504,1907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-05-09 09:53,FM-15,SCT:04 15 OVC:08 22,10.00,,60,15.6,54,12.3,49,9.4,67,3,VRB,,29.90,0,,30.00,,29.99,,,,,,,,,,0504,1907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-05-09 10:53,FM-15,SCT:04 15 OVC:08 22,10.00,,62,16.7,55,12.8,49,9.4,62,9,270,,29.91,,,30.00,,30.00,,,,,,,,,,0504,1907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-05-09 11:51,FM-16,SCT:04 22,10.00,,63,17.0,56,13.3,50,10.0,64,10,300,,29.90,,,,,29.99,,,,,,,,,,0504,1907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-05-09 11:53,FM-15,SCT:04 22,10.00,,63,17.2,56,13.3,50,10.0,63,9,310,,29.90,,,29.99,,29.99,,,,,,,,,,0504,1907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-05-09 12:53,FM-15,FEW:02 22,10.00,,64,17.8,57,13.8,51,10.6,63,13,310,,29.89,8,,29.98,,29.98,,,,,,,,,,0504,1907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-05-09 13:53,FM-15,FEW:02 22,10.00,,65,18.3,57,14.0,51,10.6,61,11,300,,29.88,,,29.98,,29.97,,,,,,,,,,0504,1907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-05-09 14:53,FM-15,FEW:02 22 FEW:02 250,10.00,,65,18.3,57,13.8,50,10.0,59,15,290,,29.87,,,29.96,,29.96,,,,,,,,,,0504,1907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-05-09 15:53,FM-15,FEW:02 22 FEW:02 250,10.00,,62,16.7,55,13.0,50,10.0,65,16,300,,29.86,8,,29.95,,29.95,,,,,,,,,,0504,1907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-05-09 16:53,FM-15,FEW:02 22 FEW:02 250,10.00,,60,15.6,54,12.3,49,9.4,67,17,300,,29.86,,,29.95,,29.95,,,,,,,,,,0503,1908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-05-09 17:53,FM-15,FEW:02 18 FEW:02 200,10.00,,58,14.4,53,11.8,49,9.4,72,15,290,,29.86,,,29.95,,29.95,,,,,,,,,,0503,1908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-05-09 18:53,FM-15,FEW:02 14 FEW:02 200,10.00,,56,13.3,53,11.6,50,10.0,81,11,300,,29.86,3,,29.95,,29.95,,,,,,,,,,0503,1908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-05-09 19:20,FM-16,FEW:02 8 FEW:02 20,10.00,,55,12.8,52,11.3,50,10.0,83,10,300,,29.86,,,,,29.95,,,,,,,,,,0503,1908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-05-09 19:39,FM-16,SCT:04 8 BKN:07 10,10.00,,55,12.8,52,11.3,50,10.0,83,9,300,,29.87,,,,,29.96,,,,,,,,,,0503,1908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-05-09 19:51,FM-16,BKN:07 8,10.00,,55,13.0,52,11.3,50,10.0,82,10,300,,29.87,,,,,29.96,,,,,,,,,,0503,1908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-05-09 19:53,FM-15,BKN:07 8,10.00,,55,12.8,52,11.3,50,10.0,83,11,290,,29.87,,,29.96,,29.96,,,,,,,,,,0503,1908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-05-09 20:53,FM-15,OVC:08 8,10.00,,55,12.8,52,11.0,49,9.4,80,11,290,,29.88,,,29.97,,29.97,,,,,,,,,,0503,1908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-05-09 21:53,FM-15,OVC:08 8,10.00,,55,12.8,52,11.0,49,9.4,80,10,300,,29.89,2,,29.98,,29.98,,,,,,,,,,0503,1908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-05-09 22:53,FM-15,OVC:08 7,10.00,,54,12.2,51,10.8,49,9.4,83,7,290,,29.89,,,29.98,,29.98,,,,,,,,,,0503,1908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-05-09 23:53,FM-15,OVC:08 7,10.00,,54,12.2,51,10.8,49,9.4,83,6,VRB,,29.89,,,29.98,,29.98,66,54,60,1.0,,,,5,0,0503,1908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-05-09 23:59,SOD,,,,,,,,,,,,,,,,,,,,66,54,60,1.0,,,,5,0,0503,1908,,0.00,0.0,0,29.88,,10.5,23,300,21,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-05-10 00:53,FM-15,OVC:08 7,10.00,,55,12.8,52,11.0,49,9.4,80,5,270,,29.88,8,,29.97,,29.97,,,,,,,,,,0503,1908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
